B,Li1Cs,Li2Cs,Li3Cs
838.3799999999651,342.29419224013,5.5852969219964,-10.850700454644
838.3999999999651,343.87220999075,5.5994717554824,-10.846640648515
838.4199999999651,345.46376460265,5.6136567098498,-10.842578566453
838.439999999965,347.0690287265,5.6278516195281,-10.838514288788
838.459999999965,348.68818091241,5.6420567320805,-10.834447783251
838.479999999965,350.32140252464,5.6562720019407,-10.830379066157
838.499999999965,351.96887825576,5.6704974007636,-10.826308128237
838.519999999965,353.63079473035,5.6847328318133,-10.822234913889
838.539999999965,355.30734434022,5.6989785780111,-10.818159488736
838.5599999999649,356.99872214096,5.7132344233782,-10.814081804498
838.5799999999649,358.70512038889,5.7275004848331,-10.810001889908
838.5999999999649,360.42674439339,5.7417767805964,-10.805919782381
838.6199999999649,362.16379768783,5.7560631541797,-10.80183534917
838.6399999999649,363.91649026115,5.7703599516049,-10.797748697753
838.6599999999648,365.68503284272,5.7846668080749,-10.793659803935
838.6799999999648,367.46964575592,5.7989840718707,-10.789568606002
838.6999999999648,369.27053982808,5.81331164286,-10.785475188525
838.7199999999648,371.08794661297,5.8276495099526,-10.781379504416
838.7399999999648,372.92209302197,5.8419976409892,-10.777281585303
838.7599999999647,374.77321217403,5.8563560371191,-10.773181333347
838.7799999999647,376.64153750915,5.870724845053,-10.769078852282
838.7999999999647,378.52731083141,5.8851040678169,-10.764974102706
838.8199999999647,380.43078030785,5.8994935825642,-10.760867050611
838.8399999999647,382.35219544124,5.9138936101092,-10.756757682324
838.8599999999647,384.29180855792,5.9283039298501,-10.752646119182
838.8799999999646,386.24988472534,5.9427246138667,-10.748532183547
838.8999999999646,388.22668631719,5.9571558799024,-10.74441595759
838.9199999999646,390.22247937983,5.9715975367342,-10.740297507084
838.9399999999646,392.23754677647,5.9860496092538,-10.736176723682
838.9599999999646,394.27216349566,6.000512210217,-10.73205360789
